ASIN,Book Title,Amazon Link,Episode Count,Episode Numbers
"B004JHY7PY","Liar&#8217;s Poker","https://www.amazon.in/dp/B004JHY7PY/ref=dp-kindle-redirect?_encoding=UTF8",2,"271;271"
"B006UN3K4O","Men Are from Mars, Women Are from Venus","https://www.amazon.in/Mars-Women-Venus-Communication-Relationships-ebook/dp/B006UN3K4O/ref=sr_1_3?crid=3OURKOG3P4CU2",4,"271;271;339;339"
"B09MF6LWHJ","Money Wise: Timeless Lessons on Building Wealth","https://www.amazon.in/Money-Wise-Timeless-Lessons-Building-ebook/dp/B09MF6LWHJ/ref=sr_1_3?crid=2EF2U9BZ4VO9Q",2,"271;271"
"B000W94CZ8","The Complete TurtleTrader: How 23 Novice Investors Became Overnight Millionaires","https://www.amazon.in/dp/B000W94CZ8/ref=dp-kindle-redirect?_encoding=UTF8",2,"271;271"
"0195626168","An Anthropologist Among Historians","https://www.amazon.in/Anthropologist-Among-Historians-Other-Essays/dp/0195626168/ref=sr_1_2?crid=LWAMPL8GERJL",2,"272;272"
"0521199751","An Intellectual History for India","https://www.amazon.in/Intellectual-History-India-Shruti-Kapila/dp/0521199751/ref=sr_1_2?keywords=shruti+kapila",2,"272;272"
"B014GHNEXC","Gita Press and the Making of Hindu India","https://www.amazon.in/Gita-Press-Making-Hindu-India-ebook/dp/B014GHNEXC/ref=sr_1_2?crid=9UQCY81K6X5W",6,"272;272;281;281;327;327"
"B00849NWCM","Indian Unrest","https://www.amazon.in/dp/B00849NWCM/ref=dp-kindle-redirect?_encoding=UTF8",2,"272;272"
"B0762DN7NY","Meatless Days","https://www.amazon.in/Meatless-Days-Introduction-Fiction-Shamsie-ebook/dp/B0762DN7NY/ref=sr_1_1?crid=2SWN3DSC623QX",2,"272;272"
"B00WEG0OU4","Political Thought in Action: The Bhagavad Gita and Modern India","https://www.amazon.in/Political-Thought-Action-Bhagavad-Modern-ebook/dp/B00WEG0OU4/ref=sr_1_3?keywords=shruti+kapila",2,"272;272"
"B07BJJP9ZM","Shrimad Bhagwad Gita Rahasya","https://www.amazon.in/Shrimad-Bhagwad-Gita-Rahasya-English/dp/B07BJJP9ZM/ref=sr_1_4?crid=29AMTV2Q2XMX8",2,"272;272"
"8182474337","The Indian War of Independence, 1857","https://www.amazon.in/Indian-Independence-1857-Veer-Savarkar/dp/8182474337/ref=sr_1_5?crid=2P2STY5Q6RDIQ",2,"272;272"
"B076H5Z1X7","Felicity","https://www.amazon.in/Felicity-Mary-Oliver-ebook/dp/B076H5Z1X7/ref=sr_1_1?crid=MA9D4OKPRV8A",2,"274;274"
"B002RI9ZSG","A Fine Balance","https://www.amazon.in/Fine-Balance-Rohinton-Mistry-ebook/dp/B002RI9ZSG/ref=sr_1_2?crid=1V802XIIVO6IR",4,"275;275;314;314"
"B07DF732VH","A People&#8217;s Constitution","https://www.amazon.in/Peoples-Constitution-Everyday-Republic-Histories-ebook/dp/B07DF732VH/ref=sr_1_1?crid=2UE3JKQQ3B9DN",2,"275;275"
"B076X27VPJ","Maximum City: Bombay Lost & Found","https://www.amazon.in/Maximum-City-Bombay-Lost-Found-ebook/dp/B076X27VPJ/ref=sr_1_2?crid=3JBOEQ8BXQW28",2,"275;275"
"B00BAJ6GL2","Fahrenheit 451","https://www.amazon.in/Fahrenheit-451-Flamingo-Modern-Classics-ebook/dp/B00BAJ6GL2/ref=sr_1_3?crid=1J4BBSWSS7IBW",2,"275;275"
"9387894975","Malevolent Republic","https://www.amazon.in/Malevolent-Republic-Short-History-India/dp/9387894975/ref=sr_1_1?keywords=malevolent+republic",2,"275;275"
"B088Z1SHZ2","Muslim Portraits: Everyday Lives in India","https://www.amazon.in/Muslim-Portraits-Everyday-Lives-India-ebook/dp/B088Z1SHZ2/ref=sr_1_3?keywords=mukulika+banerjee",4,"275;275;276;276"
"9389648777","Sangham Sharanam Gachchami","https://www.amazon.in/Sangham-Sharanam-Gachchami-Imandaar-Dastavez/dp/9389648777",1,"275"
"B07MW8ZSF4","Talkhiyan","https://www.amazon.in/Talkhiyan-Hindi-Sahir-Ludhianavi-ebook/dp/B07MW8ZSF4/ref=sr_1_3?crid=13YFAHLWG2XQL",2,"275;275"
"8178190001","Bengali","https://www.amazon.in/Deshe-Bideshe-Siyed-Ali/dp/8178190001/ref=sr_1_2?crid=3LC5JELDUL9SE",2,"276;276"
"B09FCRR3PB","Cultivating Democracy","https://www.amazon.in/Cultivating-Democracy-Politics-Citizenship-Agrarian-ebook/dp/B09FCRR3PB/ref=sr_1_3?crid=1SIK3UKHZDI21",2,"276;276"
"B00ZVMKJ12","English","https://www.amazon.in/dp/B00ZVMKJ12/ref=dp-kindle-redirect?_encoding=UTF8",2,"276;276"
"B08FCNDW1B","Kabuliwala","https://www.amazon.in/Kabuliwala-Ravindranath-Tagore-ebook/dp/B08FCNDW1B/ref=sr_1_6?crid=3HNKCAS53HFIM",2,"276;276"
"B00B3M3H3G","The Complete Dramatic Works of Samuel Beckett","https://www.amazon.in/Complete-Dramatic-Works-Samuel-Beckett-ebook/dp/B00B3M3H3G/ref=sr_1_7?crid=JJQ33IIYX5HN",2,"276;276"
"B07SQNRY2R","The House of the Dead","https://www.amazon.in/house-dead-Fyodor-Dostoevsky-ebook/dp/B07SQNRY2R/ref=sr_1_1?crid=DV93I22N81OF",2,"276;276"
"0852552734","The Pathan Unarmed","https://www.amazon.in/Pathan-Unarmed-Opposition-Khidmatgar-Anthropology/dp/0852552734/ref=sr_1_8?crid=1SIK3UKHZDI21",8,"276;276;281;281;302;302;327;327"
"1859737323","The Sari","https://www.amazon.in/Sari-Mukulika-Banerjee/dp/1859737323/ref=sr_1_2?crid=1SIK3UKHZDI21",2,"276;276"
"1138019712","Why India Votes","https://www.amazon.in/India-Votes-Exploring-Political-South/dp/1138019712/ref=sr_1_4?crid=1SIK3UKHZDI21",2,"276;276"
"0195162218","A Map of Misreading","https://www.amazon.in/Map-Misreading-New-Preface/dp/0195162218/ref=sr_1_1?crid=2IX2UXJKAILX8",2,"277;277"
"B06XXXWS3T","Lucknow Boy: A Memoir","https://www.amazon.in/Lucknow-Boy-Memoir-Vinod-Mehta-ebook/dp/B06XXXWS3T/ref=sr_1_4?crid=2186SLGPGSYSK",2,"277;277"
"B00B5EFU4G","The Sanjay Story: From Anand Bhavan To Amethi","https://www.amazon.in/Sanjay-Story-Anand-Bhavan-Amethi-ebook/dp/B00B5EFU4G/ref=sr_1_2?crid=2186SLGPGSYSK",2,"277;277"
"9388689410","Ascetic Games","https://www.amazon.in/Ascetic-Games-Sadhus-Akharas-Making/dp/9388689410/ref=sr_1_4?crid=39K28N0H29XNY",4,"277;277;283;283"
"B00JVSJSRS","Autobiography","https://www.amazon.in/Autobiography-Bertrand-Russell-ebook/dp/B00JVSJSRS/ref=sr_1_1?keywords=bertrand+russell+autobiography",2,"277;277"
"B09KS2N9W9","Furrows in a Field","https://www.amazon.in/Furrows-Field-Unexplored-Life-Gowda-ebook/dp/B09KS2N9W9/ref=sr_1_1?crid=3DEXJ9F016A3R",2,"277;277"
"B09MSHQ88F","Gandhi&#8217;s Assassin: The Making of Nathuram Godse and His Idea of India","https://www.amazon.in/Gandhis-Assassin-Making-Nathuram-Godse-ebook/dp/B09MSHQ88F/ref=sr_1_2?crid=ZGJUB20MIX9N",4,"277;277;283;283"
"B00F3EXVV8","Good Times, Bad Times","https://www.amazon.in/Good-Times-Bad-Harold-Evans-ebook/dp/B00F3EXVV8/ref=sr_1_5?crid=3M4Y5EQXG51WJ",2,"277;277"
"B08KRZCYN7","Home in the World: A Memoir","https://www.amazon.in/Home-World-Memoir-Amartya-Sen-ebook/dp/B08KRZCYN7/ref=sr_1_6?crid=1BRQ80G2V5NIT",2,"277;277"
"0395252237","Interview with History","https://www.amazon.in/Interview-History-Oriana-Fallaci/dp/0395252237",1,"277"
"818467029X","Keeping Faith with the Mother Tongue","https://www.amazon.in/Keeping-Mother-Tongue-Sugata-Srinivasaraju/dp/818467029X/ref=sr_1_3?crid=3DEXJ9F016A3R",2,"277;277"
"B00HVPSXVU","Living to Tell the Tale","https://www.amazon.in/Living-Tell-Tale-Marquez-2014-ebook/dp/B00HVPSXVU/ref=sr_1_2?keywords=living+to+tell+the+tale",2,"277;277"
"B01NC2MCRL","Madame Bovary","https://www.amazon.in/Madame-Bovary-Macmillan-Collectors-Library-ebook/dp/B01NC2MCRL/ref=sr_1_1?crid=1JOFRH46OS3N8",6,"277;277;288;288;311;311"
"B00MV95XCS","Man’s Worldly Goods","https://www.amazon.in/dp/B00MV95XCS/ref=dp-kindle-redirect?_encoding=UTF8",2,"277;277"
"B07KZP6TV4","Modern South India: A History from the 17th Century to our Times","https://www.amazon.in/Modern-South-India-History-Century-ebook/dp/B07KZP6TV4/ref=sr_1_2?crid=1WRQ4EBD03KFY",2,"277;277"
"0345803701","My Last Sigh","https://www.amazon.in/My-Last-Sigh-Autobiography-Bunuel/dp/0345803701/ref=sr_1_1?crid=2ZGQ0RL2EULAV",2,"277;277"
"0745308392","Notes From Another India","https://www.amazon.in/Notes-Another-India-Jeremy-Seabrook/dp/0745308392/ref=sr_1_1?crid=3QHV451NL351E",2,"277;277"
"B00PA6Q66G","Of Human Bondage","https://www.amazon.in/Human-Bondage-Classics-Go-ebook/dp/B00PA6Q66G/ref=sr_1_3?crid=2G5E8MH8BQ6UU",2,"277;277"
"B00LM9S7FS","Off the Record: Untold Stories from a Reporter&#8217;s Diary","https://www.amazon.in/Off-Record-Untold-Stories-Reporters-ebook/dp/B00LM9S7FS/ref=sr_1_1?crid=BC829MLMP021",2,"277;277"
"8173027161","Phoenix and Four Other Mime Plays","https://www.amazon.in/Phoenix-Four-Other-Mime-Plays/dp/8173027161/ref=sr_1_1?crid=2K2PKWNR6P8G5",2,"277;277"
"8184672594","Pickles from Home: The Worlds of a Bilingual","https://www.amazon.in/Pickles-Home-Bilingual-Sugata-Srinivasaraju/dp/8184672594/ref=sr_1_2?crid=3DEXJ9F016A3R",2,"277;277"
"B06XXXY9ZJ","Remembering Mr. Shawn&#8217;s New Yorker","https://www.amazon.in/dp/B06XXXY9ZJ/ref=dp-kindle-redirect?_encoding=UTF8",2,"277;277"
"B002RI98BA","Team of Rivals","https://www.amazon.in/Team-Rivals-Political-Abraham-Lincoln-ebook/dp/B002RI98BA/ref=sr_1_1?crid=S5VWS9M40IN7",6,"277;277;283;283;334;334"
"8174364048","The Open Eyes: A Journey Through Karnakata","https://www.amazon.in/Open-Eyes-Dom-Moraes/dp/8174364048/ref=sr_1_1?crid=QFBH10IU7917",2,"277;277"
"0140421254","The Penguin Book of Socialist Verse","https://www.amazon.in/Penguin-Book-Socialist-Verse-Poets/dp/0140421254/ref=sr_1_1?crid=1CT41CU55JF2S",2,"277;277"
"0674975731","The Singer of Tales","https://www.amazon.in/Singer-Tales-Publications-Collection-Literature/dp/0674975731/ref=sr_1_1?crid=CZLS7KY8ZW1J",2,"277;277"
"B084TFF6D3","The Tyranny of Merit","https://www.amazon.in/gp/product/B084TFF6D3/ref=dbs_a_def_rwt_bibl_vppi_i1",2,"277;277"
"B08WHLV93L","12 Bytes: How artificial intelligence will change the way we live and love","https://www.amazon.in/12-Bytes-Here-Where-Might-ebook/dp/B08WHLV93L/ref=sr_1_3?crid=WIF58RPCLKYB",1,"278"
"B08YTXN81Y","Of Mice and Men","https://www.amazon.in/gp/product/B08YTXN81Y/ref=dbs_a_def_rwt_bibl_vppi_i1",1,"278"
"B07DFWYCRV","The Chronicles of Narnia MEGAPACK®","https://www.amazon.in/Chronicles-Narnia-MEGAPACK%C2%AE-C-S-Lewis-ebook/dp/B07DFWYCRV/ref=sr_1_3?crid=2B6O63N9LLMCI",1,"278"
"B09G6WDZ9J","Page Not Found","https://www.amazon.in/gp/product/B09G6WDZ9J/ref=dbs_a_def_rwt_bibl_vppi_i0",1,"278"
"B002RI9CXY","Another Country","https://www.amazon.in/Another-Country-Penguin-Modern-Classics-ebook/dp/B002RI9CXY/ref=sr_1_17?crid=26LCWJ2BMETKO",1,"278"
"B07Y8FHFQ7","Apocalypse Never: Why Environmental Alarmism Hurts Us All","https://www.amazon.in/Apocalypse-Never-Environmental-Alarmism-Hurts-ebook/dp/B07Y8FHFQ7/ref=sr_1_2?keywords=michael+shellenberger",1,"278"
"B003TSE8K8","Charlie and the Chocolate Factory","https://www.amazon.in/Charlie-Chocolate-Factory-Bucket-Book-ebook/dp/B003TSE8K8/ref=sr_1_8?crid=3VODX75GQIFUT",1,"278"
"B00DJ3IV2Y","Death at Intervals","https://www.amazon.in/Death-at-Intervals-Vintage-Classics-ebook/dp/B00DJ3IV2Y/ref=sr_1_1?crid=ERE9H8P2LKCS",1,"278"
"B07P1XDM31","Regulation in India: Design, Capacity, Performance","https://www.amazon.in/Regulation-India-Capacity-Performance-Comparative-ebook/dp/B07P1XDM31/ref=sr_1_1?crid=N8BJZORUU73I",1,"278"
"0571195075","Report to Greco","https://www.amazon.in/Report-Greco-Nikos-Kazantzakis/dp/0571195075/ref=sr_1_1?crid=GT2CQ42OOOV3",1,"278"
"B012UTQ6CY","Seven Brief Lessons on Physics","https://www.amazon.in/Seven-Brief-Lessons-Physics-Rovelli-ebook/dp/B012UTQ6CY/ref=sr_1_fkmr3_1?crid=2KF04GP1URVWG",1,"278"
"B004GKMHOM","The Shape of Water","https://www.amazon.in/Shape-Water-Inspector-Montalbano-Mysteries-ebook/dp/B004GKMHOM/ref=sr_1_1?crid=1K92BOFL78RZI",1,"278"
"B000QCSA7C","The Singularity Is Near","https://www.amazon.in/Singularity-Near-Humans-Transcend-Biology-ebook/dp/B000QCSA7C/ref=sr_1_fkmr1_1?crid=ERYDBXE3GHM5",1,"278"
"B004GKMHJW","The Terracotta Dog","https://www.amazon.in/Terracotta-Inspector-Montalbano-Mysteries-Book-ebook/dp/B004GKMHJW/ref=sr_1_1?crid=3T3D4CXIFDV8J",1,"278"
"B001MLUHXQ","12 Angry Men","https://www.amazon.com/12-Angry-Men-Henry-Fonda/dp/B001MLUHXQ",1,"279"
"9380637349","When Daddy Was a Little Boy","https://www.amazon.in/When-Daddy-Was-Little-Boy/dp/9380637349/ref=sr_1_1_sspa?crid=1O40UT2UHOMJ9",2,"279;279"
"B0711MYMS3","Days &amp; Nights In The Forest","https://www.amazon.in/Days-Night-Forest-Sunil-Gangopadhyay-ebook/dp/B0711MYMS3/ref=sr_1_1?crid=2N8N4EZHI0HEW",2,"279;279"
"9389648610","Dreamers and Unicorns","https://www.amazon.in/gp/product/9389648610/ref=dbs_a_def_rwt_bibl_vppi_i3",2,"279;279"
"B01AI731RI","Feluda @ 50","https://www.amazon.in/Feluda-50-Boria-Majumdar-ebook/dp/B01AI731RI/ref=sr_1_1?crid=236UI5NBHUX4D",2,"279;279"
"B009YM9VOQ","In Search of Excellence","https://www.amazon.in/Search-Excellence-Americas-Companies-Essentials-ebook/dp/B009YM9VOQ/ref=sr_1_1?crid=20OHTFYK50LR7",2,"279;279"
"B06XYDVKRS","The Complete Adventures of Feluda","https://www.amazon.in/Complete-Adventures-Feluda-I-ebook/dp/B06XYDVKRS/ref=sr_1_1?crid=10FRBDM120XOZ",2,"279;279"
"B01LYV4SGL","The Digital Tsunami","https://www.amazon.in/gp/product/B01LYV4SGL/ref=dbs_a_def_rwt_bibl_vppi_i1",2,"279;279"
"B09RPX6Z1F","Tuntunir Galpa","https://www.amazon.in/Tuntunir-Galpa-Upendrakishore-Roy-Chowdhury/dp/B09RPX6Z1F/ref=sr_1_1?crid=1OLQ0N5V02DW",2,"279;279"
"B08XLQZM39","Wanting","https://www.amazon.in/Wanting-Power-Mimetic-Desire-Want-ebook/dp/B08XLQZM39/ref=sr_1_1?keywords=wanting+luke+burgis",28,"279;279;283;283;284;284;289;289;291;291;292;292;299;299;300;300;314;314;316;316;320;320;322;322;329;329;341;341"
"B08SC7RSFV","An Educated Woman In Prostitution","https://www.amazon.in/dp/B08SC7RSFV/ref=dp-kindle-redirect?_encoding=UTF8",2,"280;280"
"B0093B2WHQ","Elles","https://www.amazon.com/Elles-English-Subtitled-Ana%C3%AFs-Demoustier/dp/B0093B2WHQ",2,"280;280"
"B003E2UQLE","Factory Girls","https://www.amazon.in/Factory-Girls-Voices-Heart-Modern-ebook/dp/B003E2UQLE/ref=sr_1_7?crid=1HT07JSL89WG4",2,"280;280"
"9390514312","Intimate City","https://www.amazon.in/Intimate-City-Manjima-Bhattacharjya/dp/9390514312/ref=sr_1_2?keywords=manjima+bhattacharjya",2,"280;280"
"0415912881","Live Sex Acts","https://www.amazon.in/Live-Sex-Acts-Performing-Erotic/dp/0415912881/ref=sr_1_1?crid=1XNXPART3AZF3",2,"280;280"
"B07DX63L4P","Mannequin: Working Women in India&#8217;s Glamour Industry","https://www.amazon.in/Mannequin-Working-Indias-Glamour-Industry-ebook/dp/B07DX63L4P/ref=sr_1_1?keywords=manjima+bhattacharjya",2,"280;280"
"B003URQQGM","Temporarily Yours – Intimacy, Authenticity and the Commerce of Sex","https://www.amazon.in/Temporarily-Yours-Intimacy-Authenticity-Sexuality-ebook/dp/B003URQQGM/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"280;280"
"024133926X","The Problem that Has No Name","https://www.amazon.in/Problem-that-Name-Penguin-Modern/dp/024133926X/ref=sr_1_1?crid=21XL67W967N04",2,"280;280"
"B005X9ANKK","Thin Places","https://www.amazon.in/Thin-Places-Pilgrimage-Ann-Armbrecht-ebook/dp/B005X9ANKK/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"280;280"
"B07D5BFWSQ","A Nile Journal","https://www.amazon.in/dp/B07D5BFWSQ/ref=dp-kindle-redirect?_encoding=UTF8",2,"281;281"
"0679767274","Cairo: The City Victorious","https://www.amazon.in/Cairo-City-Victorious-Vintage-Departures/dp/0679767274/ref=tmm_pap_swatch_0?_encoding=UTF8",2,"281;281"
"B01LXO6A57","Le Bureau","https://www.amazon.com/Season-1/dp/B01LXO6A57",1,"281"
"B00PFBTM12","The Golden Age of Murder","https://www.amazon.in/Golden-Age-Murder-Martin-Edwards-ebook/dp/B00PFBTM12/ref=sr_1_8?crid=3MZXN61LZZUM0",4,"281;281;311;311"
"B088H7KLCG","1984 (AmazonClassics Edition)","https://www.amazon.in/1984-AmazonClassics-George-Orwell-ebook/dp/B088H7KLCG/ref=sr_1_3?crid=6EJJ27GRDYT9",2,"282;282"
"0674499336","Becoming Modern","https://www.amazon.in/Becoming-Modern-Publications-Written-Auspices/dp/0674499336/ref=sr_1_1?crid=NVPV561HPE4C",2,"282;282"
"B01L9E1E46","Black Beauty","https://www.amazon.in/Black-Beauty-Om-Illustrated-Classics-ebook/dp/B01L9E1E46/ref=sr_1_3?crid=H3YV6OB45YT0",2,"282;282"
"B06XXZ2B37","Democrats and Dissenters","https://www.amazon.in/Democrats-Dissenters-Ramachandra-Guha-ebook/dp/B06XXZ2B37/ref=sr_1_3?crid=27VW9FKL1SVWG",2,"282;282"
"B096FYP8DN","Homage to Catalonia","https://www.amazon.in/Homage-Catalonia-George-Orwell-ebook/dp/B096FYP8DN/ref=sr_1_2?keywords=homage+to+catalonia",2,"282;282"
"B0031RS2HW","Leave it to Psmith","https://www.amazon.in/Leave-Psmith-Blandings-Castle-Book-ebook/dp/B0031RS2HW/ref=sr_1_4?crid=3E7JEYK6U953",2,"282;282"
"B074BYLSGG","On Liberty","https://www.amazon.in/Liberty-AmazonClassics-John-Stuart-Mill-ebook/dp/B074BYLSGG/ref=sr_1_1?crid=3S7W03SFOMUWI",2,"282;282"
"B06XY35XJN","Patriots and Partisans","https://www.amazon.in/Patriots-Partisans-Ramachandra-Guha-ebook/dp/B06XY35XJN/ref=sr_1_1?crid=3JKQRYZHDEW8B",2,"282;282"
"0684826801","Survival In Auschwitz","https://www.amazon.in/Survival-Auschwitz-Primo-Levi/dp/0684826801",1,"282"
"B00ELPRLC0","The Beautiful Tree","https://www.amazon.in/Beautiful-Tree-personal-educating-themselves-ebook/dp/B00ELPRLC0/ref=sr_1_4?crid=3KBXFS59NERZS",6,"282;282;285;285;332;332"
"B00CXLKFJ0","The Passions and the Interests: Political Arguments for Capitalism before Its Triumph","https://www.amazon.in/gp/product/B00CXLKFJ0/ref=dbs_a_def_rwt_bibl_vppi_i0",2,"282;282"
"B09NZC5LR3","The Struggle And The Promise: Restoring India&#8217;s Potential","https://www.amazon.in/Struggle-Promise-Restoring-Indias-Potential-ebook/dp/B09NZC5LR3/ref=sr_1_1?crid=67D11OFMKSGE",2,"282;282"
"B002RI9YCI","The Uncommon Reader","https://www.amazon.in/Uncommon-Reader-Alan-Bennett-ebook/dp/B002RI9YCI/ref=sr_1_1?crid=23N7Z8UGF6IQC",2,"282;282"
"B00VEF99R0","Wealth And Poverty Of Nations","https://www.amazon.in/Wealth-Poverty-Nations-David-Landes-ebook/dp/B00VEF99R0/ref=sr_1_3?crid=K0FD6S42W338",2,"282;282"
"B09H2DKXW4","Ancient India: Culture of Contradictions","https://www.amazon.in/ANCIENT-INDIA-CONTRADICTIONS-Upinder-Singh-ebook/dp/B09H2DKXW4/ref=sr_1_5?crid=22I0HJXMZH92J",2,"283;283"
"B00366PJII","Brideshead Revisited","https://www.amazon.com/Brideshead-Revisited/dp/B00366PJII",1,"283"
"B086QWJ76S","Brideshead Revisited","https://www.amazon.in/Brideshead-Revisited-Classic-bestseller-Evelyn-ebook/dp/B086QWJ76S/ref=sr_1_1?crid=1763GD3GK9ADX",2,"283;283"
"B0064EHZY0","Deng Xiaoping and the Transformation of China","https://www.amazon.in/Deng-Xiaoping-Transformation-China-Vogel-ebook/dp/B0064EHZY0/ref=sr_1_1?crid=UM20WFN0RZKT",2,"283;283"
"B00AC153H2","Headley And I","https://www.amazon.in/Headley-I-S-Hussain-Zaidi-ebook/dp/B00AC153H2/ref=sr_1_1?crid=F73YE6S88F5C",2,"283;283"
"B06XXS3ZB8","Somanatha: The Many Voices of a History","https://www.amazon.in/Somanatha-Romila-Thapar-ebook/dp/B06XXS3ZB8/ref=sr_1_6?crid=36EGDSBE7DXOK",2,"283;283"
"8126535172","The Alchemy of Finance","https://www.amazon.in/Alchemy-Finance-George-Soros/dp/8126535172/ref=sr_1_2?crid=1FO1SIAUAFSTB",2,"283;283"
"B003GK22WA","The Blue Bedspread","https://www.amazon.in/Blue-Bedspread-Raj-Kamal-Jha-ebook/dp/B003GK22WA/ref=sr_1_1?crid=2S3N91H2HNPCC",2,"283;283"
"014026731X","The Clash of Civilization and the Remaking of World Order","https://www.amazon.in/Clash-Civilization-Remaking-World-Order/dp/014026731X/ref=sr_1_1?crid=3C5KIMH5YT2QF",2,"283;283"
"B06XY258T5","The Insider","https://www.amazon.in/Insider-P-V-Narsimha-Rao-ebook/dp/B06XY258T5/ref=sr_1_3?crid=1MNT35WGV7NA0",2,"283;283"
"B008VDPHS8","The World Is What It Is","https://www.amazon.in/World-What-Authorized-Biography-Naipaul-ebook/dp/B008VDPHS8/ref=sr_1_1?crid=3PP8AQAF8VO7U",2,"283;283"
"B015DY9IDM","To the Brink and Back: India’s 1991 Story","https://www.amazon.in/Brink-Back-Indias-1991-Story-ebook/dp/B015DY9IDM/ref=sr_1_7?crid=1NZAZIOVKIKOA",2,"283;283"
"B07S7QYC1Z","Agyeya","https://www.amazon.in/Ageya-Ki-Sampurna-Kahaniyan-Hindi-ebook/dp/B07S7QYC1Z/ref=sr_1_3?crid=2UCASBTY9EFJS",2,"284;284"
"9391165362","Alipura","https://www.amazon.in/Alipura-Gyan-Chaturvedi/dp/9391165362/ref=sr_1_1?crid=2WEPWX4KM7WIZ",2,"284;284"
"B09MVR6S4H","An Immense World","https://www.amazon.in/Immense-World-Animal-Senses-Reveal-ebook/dp/B09MVR6S4H/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"284;284"
"B09M53N9SZ","Field Notes from a Waterborne Land: Bengal Beyond the Bhadralok","https://www.amazon.in/Field-Notes-Waterborne-Land-Bhadralok-ebook/dp/B09M53N9SZ/ref=sr_1_1?keywords=parimal+bhattacharya+books",2,"284;284"
"B007L3BMGA","Fifty Shades of Grey","https://www.amazon.in/Fifty-Shades-Grey-Book-trilogy-ebook/dp/B007L3BMGA/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"284;284"
"B06XXXQ611","Gora (Modern Classics)","https://www.amazon.in/Gora-Modern-Classics-Rabindranath-Tagore-ebook/dp/B06XXXQ611/ref=sr_1_6?crid=FOHJ48IOA9JO",2,"284;284"
"B005HDK4XS","Haroun and the Sea of Stories","https://www.amazon.in/Haroun-Sea-Stories-Puffin-Books-ebook/dp/B005HDK4XS/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"284;284"
"B00T4GOPS4","Kalidasa","https://www.amazon.in/K%C3%83LID%C3%83SA-21ST-CENTURY-READER-SELECTED-ebook/dp/B00T4GOPS4/ref=sr_1_4?crid=6D050XG2CXHQ",2,"284;284"
"B06XXZXD1S","Kanthapura","https://www.amazon.in/Kanthapura-Raja-Rao-ebook/dp/B06XXZXD1S/ref=sr_1_1?crid=336XT6GR15AWV",2,"284;284"
"8170461391","Mother of 1084","https://www.amazon.in/Mother-1084-Selected-Works-Mahasweta/dp/8170461391",1,"284"
"0143102958","Pather Panchali","https://www.amazon.in/Pather-Panchali-Bibhutibhusan-Bandopadhyaya/dp/0143102958/ref=sr_1_1_sspa?crid=2JGN1G1OM6VF",2,"284;284"
"B01K1FK5SK","Patriots, Poets and Prisoners: Selections from Ramananda Chatterjee&#8217;s The Modern Review, 1907-1947","https://www.amazon.in/Patriots-Poets-Prisoners-Selections-Chatterjees-ebook/dp/B01K1FK5SK/ref=sr_1_10?crid=3GWNAZXQNEGCS",2,"284;284"
"938560600X","River of Fire","https://www.amazon.in/River-Fire-Qurratulain-Hyder/dp/938560600X/ref=sr_1_1?crid=2M76W82IXRSCM",2,"284;284"
"B01D8YDAYW","The Autobiography of a Goddess","https://www.amazon.in/Andal-Autobiography-Priya-Sarukkai-Chabria-ebook/dp/B01D8YDAYW/ref=sr_1_6?crid=32WLYMK7I594B",2,"284;284"
"1250827485","The City Inside","https://www.amazon.in/City-Inside-Samit-Basu/dp/1250827485/ref=sr_1_1?crid=NLUWQOSWR26E",2,"284;284"
"0195668960","The Collected Essays of AK Ramanujan","https://www.amazon.in/Collected-Essays-K-Ramanujan-Dharwadker/dp/0195668960/ref=sr_1_1?crid=3P5DV9HCXB2X",2,"284;284"
"B01AI731TG","The Girl Who Ate Books: Adventures in Reading","https://www.amazon.in/Girl-Who-Ate-Books-Adventures-ebook/dp/B01AI731TG/ref=sr_1_4?crid=27K4NU8TM3WO6",2,"284;284"
"B002RI9X8S","The Grapes of Wrath","https://www.amazon.in/Grapes-Wrath-Penguin-Modern-Classics-ebook/dp/B002RI9X8S/ref=sr_1_1?crid=1YDU52QD4B6YY",2,"284;284"
"B01LZEPFWK","The Hundred Names of Darkness","https://www.amazon.in/Hundred-Names-Darkness-Nilanjana-Roy-ebook/dp/B01LZEPFWK/ref=sr_1_6?crid=27K4NU8TM3WO6",2,"284;284"
"B06XY3ZVYG","The Inheritance of Loss","https://www.amazon.in/Inheritance-Loss-Kiran-Desai-ebook/dp/B06XY3ZVYG/ref=sr_1_8?crid=BB00C3RD9WZV",2,"284;284"
"B00E2RWQ5E","The Interior Landscape: Classical Tamil Love Poems","https://www.amazon.in/Interior-Landscape-Classical-Tamil-Poems-ebook/dp/B00E2RWQ5E/ref=sr_1_10?crid=3P5DV9HCXB2X",2,"284;284"
