Episode Number,Episode Title,Episode Date,ASIN,Book Title,Amazon Link,Episode URL
104,"Understanding Gandhi Part 1 Mohandas",2019-01-21,"B01N6HNGS7","Gandhi Before India","https://www.amazon.in/Gandhi-before-India-Ramachandra-Guha-ebook/dp/B01N6HNGS7/ref=sr_1_6_twi_kin_2?s=books","https://seenunseen.in/episodes/2019/1/21/episode-104-understanding-gandhi-part-1-mohandas/"
105,"Understanding Gandhi Part 2 Mahatma",2019-01-28,"B01N6HNGS7","Gandhi Before India","https://www.amazon.in/Gandhi-before-India-Ramachandra-Guha-ebook/dp/B01N6HNGS7/ref=sr_1_6_twi_kin_2?s=books","https://seenunseen.in/episodes/2019/1/28/episode-105-understanding-gandhi-part-2-mahatma/"
324,"Akshaya Mukul And The Life Of Agyeya",2023-04-10,"B01N6HNGS7","Gandhi Before India","https://www.amazon.in/Gandhi-before-India-Ramachandra-Guha-ebook/dp/B01N6HNGS7/ref=sr_1_6_twi_kin_2?s=books","https://seenunseen.in/episodes/2023/4/10/episode-324-akshaya-mukul-and-the-life-of-agyeya/"
324,"Akshaya Mukul And The Life Of Agyeya",2023-04-10,"B01N6HNGS7","Gandhi Before India","https://www.amazon.in/Gandhi-before-India-Ramachandra-Guha-ebook/dp/B01N6HNGS7/ref=sr_1_6_twi_kin_2?s=books","https://seenunseen.in/episodes/2023/4/10/episode-324-akshaya-mukul-and-the-life-of-agyeya/"
327,"The Many Shades Of George Fernandes",2023-05-01,"B01N6HNGS7","Gandhi Before India","https://www.amazon.in/Gandhi-before-India-Ramachandra-Guha-ebook/dp/B01N6HNGS7/ref=sr_1_6_twi_kin_2?s=books","https://seenunseen.in/episodes/2023/5/1/episode-327-the-many-shades-of-george-fernandes/"
327,"The Many Shades Of George Fernandes",2023-05-01,"B01N6HNGS7","Gandhi Before India","https://www.amazon.in/Gandhi-before-India-Ramachandra-Guha-ebook/dp/B01N6HNGS7/ref=sr_1_6_twi_kin_2?s=books","https://seenunseen.in/episodes/2023/5/1/episode-327-the-many-shades-of-george-fernandes/"
104,"Understanding Gandhi Part 1 Mohandas",2019-01-21,"0670083887","Amazon Book Link","https://www.amazon.in/Gandhi-Years-That-Changed-World/dp/0670083887/ref=sr_1_4?s=books","https://seenunseen.in/episodes/2019/1/21/episode-104-understanding-gandhi-part-1-mohandas/"
105,"Understanding Gandhi Part 2 Mahatma",2019-01-28,"0670083887","Amazon Book Link","https://www.amazon.in/Gandhi-Years-That-Changed-World/dp/0670083887/ref=sr_1_4?s=books","https://seenunseen.in/episodes/2019/1/28/episode-105-understanding-gandhi-part-2-mahatma/"
106,"Stubborn Attachments",2019-02-04,"B006QV7ZMS","Reasons and Persons","https://www.amazon.in/Reasons-Persons-Derek-Parfit-ebook/dp/B006QV7ZMS/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2019/2/4/episode-106-stubborn-attachments/"
300,"The Gentle Wisdom Of Pratap Bhanu Mehta",2022-10-24,"B006QV7ZMS","Reasons and Persons","https://www.amazon.in/Reasons-Persons-Derek-Parfit-ebook/dp/B006QV7ZMS/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2022/10/24/episode-300-the-gentle-wisdom-of-pratap-bhanu-mehta/"
300,"The Gentle Wisdom Of Pratap Bhanu Mehta",2022-10-24,"B006QV7ZMS","Reasons and Persons","https://www.amazon.in/Reasons-Persons-Derek-Parfit-ebook/dp/B006QV7ZMS/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2022/10/24/episode-300-the-gentle-wisdom-of-pratap-bhanu-mehta/"
307,"Suyash Rai Embraces Indias Complexity",2022-12-12,"B006QV7ZMS","Reasons and Persons","https://www.amazon.in/Reasons-Persons-Derek-Parfit-ebook/dp/B006QV7ZMS/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2022/12/12/episode-307-suyash-rai-embraces-indias-complexity/"
307,"Suyash Rai Embraces Indias Complexity",2022-12-12,"B006QV7ZMS","Reasons and Persons","https://www.amazon.in/Reasons-Persons-Derek-Parfit-ebook/dp/B006QV7ZMS/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2022/12/12/episode-307-suyash-rai-embraces-indias-complexity/"
106,"Stubborn Attachments",2019-02-04,"B06XKNHGN1","The Odyssey","https://www.amazon.in/Odyssey-Homer-ebook/dp/B06XKNHGN1/ref=pd_sim_351_7?_encoding=UTF8","https://seenunseen.in/episodes/2019/2/4/episode-106-stubborn-attachments/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"B06XKNHGN1","The Odyssey","https://www.amazon.in/Odyssey-Homer-ebook/dp/B06XKNHGN1/ref=pd_sim_351_7?_encoding=UTF8","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"B06XKNHGN1","The Odyssey","https://www.amazon.in/Odyssey-Homer-ebook/dp/B06XKNHGN1/ref=pd_sim_351_7?_encoding=UTF8","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
106,"Stubborn Attachments",2019-02-04,"B07G9DFC8W","Amazon Book Link","https://www.amazon.in/Stubborn-Attachments-Prosperous-Responsible-Individuals-ebook/dp/B07G9DFC8W/ref=sr_1_5?ie=UTF8","https://seenunseen.in/episodes/2019/2/4/episode-106-stubborn-attachments/"
108,"The Importance Of Cities",2019-02-18,"0262038765","Order Without Design","https://www.amazon.in/Order-without-Design-Markets-Cities/dp/0262038765/ref=sr_1_1?ie=UTF8","https://seenunseen.in/episodes/2019/2/18/episode-108-the-importance-of-cities/"
180,"Elite Imitation In Public Policy",2020-07-05,"0262038765","Order Without Design","https://www.amazon.in/Order-without-Design-Markets-Cities/dp/0262038765/ref=sr_1_1?ie=UTF8","https://seenunseen.in/episodes/2020/7/5/episode-180-elite-imitation-in-public-policy/"
180,"Elite Imitation In Public Policy",2020-07-05,"0262038765","Order Without Design","https://www.amazon.in/Order-without-Design-Markets-Cities/dp/0262038765/ref=sr_1_1?ie=UTF8","https://seenunseen.in/episodes/2020/7/5/episode-180-elite-imitation-in-public-policy/"
191,"Our Cities After Covid 19",2020-09-20,"0262038765","Order Without Design","https://www.amazon.in/Order-without-Design-Markets-Cities/dp/0262038765/ref=sr_1_1?ie=UTF8","https://seenunseen.in/episodes/2020/9/20/episode-191-our-cities-after-covid-19/"
191,"Our Cities After Covid 19",2020-09-20,"0262038765","Order Without Design","https://www.amazon.in/Order-without-Design-Markets-Cities/dp/0262038765/ref=sr_1_1?ie=UTF8","https://seenunseen.in/episodes/2020/9/20/episode-191-our-cities-after-covid-19/"
108,"The Importance Of Cities",2019-02-18,"0330458078","Triumph of the City","https://www.amazon.in/Triumph-City-Urban-Spaces-Human/dp/0330458078/ref=pd_sim_14_22?_encoding=UTF8","https://seenunseen.in/episodes/2019/2/18/episode-108-the-importance-of-cities/"
109,"Plato Or Why Philosophy Matters",2019-02-25,"B00KEW8KC4","Amazon Book Link","https://www.amazon.in/Plato-Googleplex-Philosophy-Wont-Away-ebook/dp/B00KEW8KC4/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2019/2/25/episode-109-plato-or-why-philosophy-matters/"
110,"Reporting Venezuela",2019-03-04,"B01KBN0HYY","Amazon Book Link","https://www.amazon.in/Crude-Nation-Riches-Ruined-Venezuela-ebook/dp/B01KBN0HYY/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2019/3/4/episode-110-reporting-venezuela/"
110,"Reporting Venezuela",2019-03-04,"B00AO3K00S","Comandante: Inside Hugo Chavez&#8217;s Venezuela","https://www.amazon.in/Comandante-Inside-Hugo-Chavezs-Venezuela-ebook/dp/B00AO3K00S/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2019/3/4/episode-110-reporting-venezuela/"
110,"Reporting Venezuela",2019-03-04,"B000SF52VO","Hugo Chávez: The Definitive Biography","https://www.amazon.in/Hugo-Chavez-Cristina-Marcano-ebook/dp/B000SF52VO/ref=sr_1_5_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2019/3/4/episode-110-reporting-venezuela/"
111,"The India Pakistan Conflict",2019-03-11,"B07731KM5K","Amazon Book Link","https://www.amazon.in/Not-War-Peace-Motivating-Cross-Border-ebook/dp/B07731KM5K/ref=sr_1_1_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2019/3/11/episode-111-the-india-pakistan-conflict/"
111,"The India Pakistan Conflict",2019-03-11,"B0792QPFHM","Amazon Book Link","https://www.amazon.in/Images-Terror-What-about-Terrorism-ebook/dp/B0792QPFHM/ref=tmm_kin_swatch_0?_encoding=UTF8","https://seenunseen.in/episodes/2019/3/11/episode-111-the-india-pakistan-conflict/"
111,"The India Pakistan Conflict",2019-03-11,"0199325154","Amazon Book Link","https://www.amazon.in/Strategy-History-Sir-Lawrence-Freedman/dp/0199325154","https://seenunseen.in/episodes/2019/3/11/episode-111-the-india-pakistan-conflict/"
112,"Early Indians",2019-03-18,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2019/3/18/episode-112-early-indians/"
215,"A Writer Learns To See",2021-03-07,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2021/3/7/episode-215-a-writer-learns-to-see/"
215,"A Writer Learns To See",2021-03-07,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2021/3/7/episode-215-a-writer-learns-to-see/"
221,"Science And Covid 19",2021-04-18,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2021/4/18/episode-221-science-and-covid-19/"
221,"Science And Covid 19",2021-04-18,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2021/4/18/episode-221-science-and-covid-19/"
250,"Narendra Shenoy And Mr Narendra Shenoy",2021-11-08,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2021/11/8/episode-250-narendra-shenoy-and-mr-narendra-shenoy/"
250,"Narendra Shenoy And Mr Narendra Shenoy",2021-11-08,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2021/11/8/episode-250-narendra-shenoy-and-mr-narendra-shenoy/"
282,"Naushad Forbes Wants To Fix India",2022-06-20,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/6/20/episode-282-naushad-forbes-wants-to-fix-india/"
282,"Naushad Forbes Wants To Fix India",2022-06-20,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/6/20/episode-282-naushad-forbes-wants-to-fix-india/"
292,"Varun Grover Is In The House",2022-08-29,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/8/29/episode-292-varun-grover-is-in-the-house/"
292,"Varun Grover Is In The House",2022-08-29,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/8/29/episode-292-varun-grover-is-in-the-house/"
297,"Alice Evans Studies The Great Gender Divergence",2022-10-03,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/10/3/episode-297-alice-evans-studies-the-great-gender-divergence/"
297,"Alice Evans Studies The Great Gender Divergence",2022-10-03,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/10/3/episode-297-alice-evans-studies-the-great-gender-divergence/"
305,"Coomi Kapoor Has The Inside Track",2022-11-28,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/11/28/episode-305-coomi-kapoor-has-the-inside-track/"
305,"Coomi Kapoor Has The Inside Track",2022-11-28,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2022/11/28/episode-305-coomi-kapoor-has-the-inside-track/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
315,"Arshia Sattar And The Complex Search For Dharma",2023-02-06,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2023/2/6/episode-315-arshia-sattar-and-the-complex-search-for-dharma/"
339,"The Poetic Feminism Of Paromita Vohra",2023-07-24,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2023/7/24/episode-339-the-poetic-feminism-of-paromita-vohra/"
339,"The Poetic Feminism Of Paromita Vohra",2023-07-24,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2023/7/24/episode-339-the-poetic-feminism-of-paromita-vohra/"
431,"Ghazala Wahab And The Hindi Heartland",2025-11-17,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2025/11/17/episode-431-ghazala-wahab-and-the-hindi-heartland/"
431,"Ghazala Wahab And The Hindi Heartland",2025-11-17,"938622898X","Early Indians","https://www.amazon.in/Early-Indians-Story-Ancestors-Where/dp/938622898X/ref=sr_1_3?ie=UTF8","https://seenunseen.in/episodes/2025/11/17/episode-431-ghazala-wahab-and-the-hindi-heartland/"
112,"Early Indians",2019-03-18,"0198831447","Who We Are and How We Got Here","https://www.amazon.in/Who-Are-How-Got-Here/dp/0198831447/ref=pd_bxgy_14_img_2/255-5058145-1550036?_encoding=UTF8","https://seenunseen.in/episodes/2019/3/18/episode-112-early-indians/"
282,"Naushad Forbes Wants To Fix India",2022-06-20,"0198831447","Who We Are and How We Got Here","https://www.amazon.in/Who-Are-How-Got-Here/dp/0198831447/ref=pd_bxgy_14_img_2/255-5058145-1550036?_encoding=UTF8","https://seenunseen.in/episodes/2022/6/20/episode-282-naushad-forbes-wants-to-fix-india/"
282,"Naushad Forbes Wants To Fix India",2022-06-20,"0198831447","Who We Are and How We Got Here","https://www.amazon.in/Who-Are-How-Got-Here/dp/0198831447/ref=pd_bxgy_14_img_2/255-5058145-1550036?_encoding=UTF8","https://seenunseen.in/episodes/2022/6/20/episode-282-naushad-forbes-wants-to-fix-india/"
297,"Alice Evans Studies The Great Gender Divergence",2022-10-03,"0198831447","Who We Are and How We Got Here","https://www.amazon.in/Who-Are-How-Got-Here/dp/0198831447/ref=pd_bxgy_14_img_2/255-5058145-1550036?_encoding=UTF8","https://seenunseen.in/episodes/2022/10/3/episode-297-alice-evans-studies-the-great-gender-divergence/"
297,"Alice Evans Studies The Great Gender Divergence",2022-10-03,"0198831447","Who We Are and How We Got Here","https://www.amazon.in/Who-Are-How-Got-Here/dp/0198831447/ref=pd_bxgy_14_img_2/255-5058145-1550036?_encoding=UTF8","https://seenunseen.in/episodes/2022/10/3/episode-297-alice-evans-studies-the-great-gender-divergence/"
113,"The Geopolitics Of The Bangladesh War",2019-03-25,"B010Q1KEIU","Amazon Book Link","https://www.amazon.in/1971-Srinath-Raghavan-ebook/dp/B010Q1KEIU/ref=sr_1_5_twi_kin_2?ie=UTF8","https://seenunseen.in/episodes/2019/3/25/episode-113-the-geopolitics-of-the-bangladesh-war/"
113,"The Geopolitics Of The Bangladesh War",2019-03-25,"B00FBB6HYQ","Amazon Book Link","https://www.amazon.in/Blood-Telegram-Gary-J-Bass-ebook/dp/B00FBB6HYQ/ref=pd_sim_351_5/255-5058145-1550036?_encoding=UTF8","https://seenunseen.in/episodes/2019/3/25/episode-113-the-geopolitics-of-the-bangladesh-war/"
114,"Crime In Indian Politics",2019-04-01,"B01MSY5B4S","When Crime Pays","https://www.amazon.in/When-Crime-Pays-Muscle-Politics-ebook/dp/B01MSY5B4S/ref=sr_1_fkmrnull_1?keywords=when+crime+pays","https://seenunseen.in/episodes/2019/4/1/episode-114-crime-in-indian-politics/"
247,"The Business Of Winning Elections",2021-10-18,"B01MSY5B4S","When Crime Pays","https://www.amazon.in/When-Crime-Pays-Muscle-Politics-ebook/dp/B01MSY5B4S/ref=sr_1_fkmrnull_1?keywords=when+crime+pays","https://seenunseen.in/episodes/2021/10/18/episode-247-the-business-of-winning-elections/"
247,"The Business Of Winning Elections",2021-10-18,"B01MSY5B4S","When Crime Pays","https://www.amazon.in/When-Crime-Pays-Muscle-Politics-ebook/dp/B01MSY5B4S/ref=sr_1_fkmrnull_1?keywords=when+crime+pays","https://seenunseen.in/episodes/2021/10/18/episode-247-the-business-of-winning-elections/"
115,"The Intellectual Foundations Of Hindutva",2019-04-08,"9350291460","Ayodhya: A Dark Night","https://www.amazon.in/Ayodhya-Secret-History-Appearance-Masjid/dp/9350291460/ref=mp_s_a_1_1?keywords=babri+jha","https://seenunseen.in/episodes/2019/4/8/episode-115-the-intellectual-foundations-of-hindutva/"
124,"Religion And Ideology In Indian Society",2019-06-10,"9350291460","Ayodhya: A Dark Night","https://www.amazon.in/Ayodhya-Secret-History-Appearance-Masjid/dp/9350291460/ref=mp_s_a_1_1?keywords=babri+jha","https://seenunseen.in/episodes/2019/6/10/episode-124-religion-and-ideology-in-indian-society/"
283,"The Forgotten Greatness Of Pv Narasimha Rao",2022-06-27,"9350291460","Ayodhya: A Dark Night","https://www.amazon.in/Ayodhya-Secret-History-Appearance-Masjid/dp/9350291460/ref=mp_s_a_1_1?keywords=babri+jha","https://seenunseen.in/episodes/2022/6/27/episode-283-the-forgotten-greatness-of-pv-narasimha-rao/"
283,"The Forgotten Greatness Of Pv Narasimha Rao",2022-06-27,"9350291460","Ayodhya: A Dark Night","https://www.amazon.in/Ayodhya-Secret-History-Appearance-Masjid/dp/9350291460/ref=mp_s_a_1_1?keywords=babri+jha","https://seenunseen.in/episodes/2022/6/27/episode-283-the-forgotten-greatness-of-pv-narasimha-rao/"
115,"The Intellectual Foundations Of Hindutva",2019-04-08,"B07LDDHRBG","Amazon Book Link","https://www.amazon.in/Bunch-Thoughts-M-S-Golwalkar/dp/B07LDDHRBG/ref=sr_1_fkmrnull_1?keywords=golwalkar+bunch+of+thoughts","https://seenunseen.in/episodes/2019/4/8/episode-115-the-intellectual-foundations-of-hindutva/"
115,"The Intellectual Foundations Of Hindutva",2019-04-08,"B00KA4PYT8","Amazon Book Link","https://www.amazon.in/WHY-WRITE-ESSAYS-SAADAT-HASAN-ebook/dp/B00KA4PYT8/ref=sr_1_fkmrnull_1?keywords=aakar+patel","https://seenunseen.in/episodes/2019/4/8/episode-115-the-intellectual-foundations-of-hindutva/"
115,"The Intellectual Foundations Of Hindutva",2019-04-08,"8188388254","Hindutva","https://www.amazon.in/Hindutva-V-D-Savarkar/dp/8188388254","https://seenunseen.in/episodes/2019/4/8/episode-115-the-intellectual-foundations-of-hindutva/"
268,"Russia Ukraine Foreign Policy",2022-03-14,"8188388254","Hindutva","https://www.amazon.in/Hindutva-V-D-Savarkar/dp/8188388254","https://seenunseen.in/episodes/2022/3/14/episode-268-russia-ukraine-foreign-policy/"
272,"The Ferment Of Our Founders",2022-04-11,"8188388254","Hindutva","https://www.amazon.in/Hindutva-V-D-Savarkar/dp/8188388254","https://seenunseen.in/episodes/2022/4/11/episode-272-the-ferment-of-our-founders/"
327,"The Many Shades Of George Fernandes",2023-05-01,"8188388254","Hindutva","https://www.amazon.in/Hindutva-V-D-Savarkar/dp/8188388254","https://seenunseen.in/episodes/2023/5/1/episode-327-the-many-shades-of-george-fernandes/"
115,"The Intellectual Foundations Of Hindutva",2019-04-08,"8186719482","Amazon Book Link","https://www.amazon.in/Integral-Humanism-Deendayal-Upadhyay/dp/8186719482/ref=pd_sim_14_7?_encoding=UTF8","https://seenunseen.in/episodes/2019/4/8/episode-115-the-intellectual-foundations-of-hindutva/"
116,"Indias Lost Decade",2019-04-15,"0670091839","The Lost Decade","https://www.amazon.in/Lost-Decade-2008-18-Devolved-Without/dp/0670091839/ref=sr_1_fkmrnull_1?keywords=puja+mehra","https://seenunseen.in/episodes/2019/4/15/episode-116-indias-lost-decade/"
247,"The Business Of Winning Elections",2021-10-18,"0670091839","The Lost Decade","https://www.amazon.in/Lost-Decade-2008-18-Devolved-Without/dp/0670091839/ref=sr_1_fkmrnull_1?keywords=puja+mehra","https://seenunseen.in/episodes/2021/10/18/episode-247-the-business-of-winning-elections/"
247,"The Business Of Winning Elections",2021-10-18,"0670091839","The Lost Decade","https://www.amazon.in/Lost-Decade-2008-18-Devolved-Without/dp/0670091839/ref=sr_1_fkmrnull_1?keywords=puja+mehra","https://seenunseen.in/episodes/2021/10/18/episode-247-the-business-of-winning-elections/"
117,"What Is Libertarianism",2019-04-22,"1476752893","Amazon Book Link","https://www.amazon.in/Libertarian-Reader-Contemporary-Writings-Friedman/dp/1476752893/ref=asap_bc?ie=UTF8","https://seenunseen.in/episodes/2019/4/22/episode-117-what-is-libertarianism/"
117,"What Is Libertarianism",2019-04-22,"B00LD1OSTY","Amazon Book Link","https://www.amazon.in/Libertarian-Mind-Manifesto-Freedom-ebook/dp/B00LD1OSTY/ref=sr_1_3?keywords=the+libertarian+mind","https://seenunseen.in/episodes/2019/4/22/episode-117-what-is-libertarianism/"
119,"Modis Lost Opportunity",2019-05-06,"B07PN4HDH6","Amazon Book Link","https://www.amazon.in/Great-Disappointment-Squandered-Opportunity-Transform-ebook/dp/B07PN4HDH6/ref=sr_1_fkmrnull_1?keywords=salman+soz","https://seenunseen.in/episodes/2019/5/6/episode-119-modis-lost-opportunity/"
120,"Resisting State Injustice",2019-05-13,"B07DR7Q16T","Amazon Book Link","https://www.amazon.in/When-All-Else-Fails-Resistance-ebook/dp/B07DR7Q16T/ref=sr_1_7?keywords=jason+brennan","https://seenunseen.in/episodes/2019/5/13/episode-120-resisting-state-injustice/"
121,"Public Choice Theory",2019-05-20,"0865975329","The Calculus of Consent","https://www.amazon.in/Calculus-Consent-Gordon-Tullock-Selections/dp/0865975329/ref=sr_1_6?keywords=james+buchanan+gordon+tullock","https://seenunseen.in/episodes/2019/5/20/episode-121-public-choice-theory/"
336,"Shruti Rajagopalan Dives Into Delimitation",2023-07-03,"0865975329","The Calculus of Consent","https://www.amazon.in/Calculus-Consent-Gordon-Tullock-Selections/dp/0865975329/ref=sr_1_6?keywords=james+buchanan+gordon+tullock","https://seenunseen.in/episodes/2023/7/3/episode-336-shruti-rajagopalan-dives-into-delimitation/"
